experiment_id,provider,stock_id,category,search_query,page_url,start_sec,cut_seconds,sequence_index,used_at
20260828T184555Z-dd2d95,authorized_creator,DYz8mo9tCaF,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,9.042,2.7,0,2026-08-28T18:50:11.165014+00:00
20260828T184555Z-dd2d95,authorized_creator,DYfZpeaNTbQ,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,13.15,0.8500000000000001,1,2026-08-28T18:50:11.165042+00:00
20260828T184555Z-dd2d95,authorized_creator,DaZ3ZlgN_9w,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,1.446,2.4,2,2026-08-28T18:50:11.165056+00:00
20260828T184555Z-dd2d95,authorized_creator,DYxQMNwtEnK,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,4.125,2.95,3,2026-08-28T18:50:11.165067+00:00
20260828T184555Z-dd2d95,authorized_creator,DYfJFaHtgMn,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,8.552,1.3499999999999996,4,2026-08-28T18:50:11.165075+00:00
20260828T184555Z-dd2d95,authorized_creator,DZXuyZ4Nqwb,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,5.093,2.1000000000000014,5,2026-08-28T18:50:11.165085+00:00
20260828T184555Z-dd2d95,authorized_creator,DYz9WmKta4b,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,9.016,2.1499999999999986,6,2026-08-28T18:50:11.165094+00:00
20260828T184555Z-dd2d95,authorized_creator,DZDTNuZtKTL,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,2.724,2.9499999999999993,7,2026-08-28T18:50:11.165103+00:00
20260828T184555Z-dd2d95,authorized_creator,DZjYz3uIixC,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,7.721,1.6000000000000014,8,2026-08-28T18:50:11.165158+00:00
20260828T184555Z-dd2d95,authorized_creator,DX18E6-NS0W,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,4.287,1.6000000000000014,9,2026-08-28T18:50:11.165167+00:00
20260828T184555Z-dd2d95,authorized_creator,DX4d47BN7xC,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,8.181,2.1499999999999986,10,2026-08-28T18:50:11.165177+00:00
20260828T184555Z-dd2d95,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,0.0,2.1999999999999993,11,2026-08-28T18:50:11.165186+00:00
20260828T185223Z-80a5d5,authorized_creator,Db_RBfLT057,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,3.967,1.1500000000000001,0,2026-08-28T18:58:16.252560+00:00
20260828T185223Z-80a5d5,authorized_creator,DYz8mo9tCaF,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,2.688,2.3,1,2026-08-28T18:58:16.252588+00:00
20260828T185223Z-80a5d5,authorized_creator,DZcdXllNcN-,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,3.13,3.55,2,2026-08-28T18:58:16.252607+00:00
20260828T185223Z-80a5d5,authorized_creator,DaZ3ZlgN_9w,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,2.432,2.3000000000000007,3,2026-08-28T18:58:16.252617+00:00
20260828T185223Z-80a5d5,authorized_creator,DYxQMNwtEnK,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,14.754,1.75,4,2026-08-28T18:58:16.252627+00:00
20260828T185223Z-80a5d5,authorized_creator,DYfZpeaNTbQ,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,11.95,2.0500000000000007,5,2026-08-28T18:58:16.252637+00:00
20260828T185223Z-80a5d5,authorized_creator,DZcdCBBtrdx,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,6.643,1.8499999999999996,6,2026-08-28T18:58:16.252646+00:00
20260828T185223Z-80a5d5,authorized_creator,DYz9WmKta4b,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,9.869,2.4999999999999982,7,2026-08-28T18:58:16.252656+00:00
20260828T185223Z-80a5d5,authorized_creator,DYfJFaHtgMn,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,10.644,1.1500000000000021,8,2026-08-28T18:58:16.252665+00:00
20260828T185223Z-80a5d5,authorized_creator,DZXuyZ4Nqwb,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,5.676,1.75,9,2026-08-28T18:58:16.252674+00:00
20260828T185223Z-80a5d5,authorized_creator,DZjYz3uIixC,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,10.673,1.75,10,2026-08-28T18:58:16.252682+00:00
20260828T185223Z-80a5d5,authorized_creator,DX4d47BN7xC,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,2.953,2.8999999999999986,11,2026-08-28T18:58:16.252691+00:00
20260828T195941Z-147821,authorized_creator,DX18E6-NS0W,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,1.416,1.7000000000000002,0,2026-08-28T20:04:00.937357+00:00
20260828T195941Z-147821,authorized_creator,Db_RBfLT057,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,8.39,2.4000000000000004,1,2026-08-28T20:04:00.937383+00:00
20260828T195941Z-147821,authorized_creator,DYz8mo9tCaF,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,4.856,2.45,2,2026-08-28T20:04:00.937395+00:00
20260828T195941Z-147821,authorized_creator,DZcdXllNcN-,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,4.958,1.9499999999999993,3,2026-08-28T20:04:00.937403+00:00
20260828T195941Z-147821,authorized_creator,DaL8vDEN8bP,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,8.038,2.75,4,2026-08-28T20:04:00.937412+00:00
20260828T195941Z-147821,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,4.714,2.5500000000000007,5,2026-08-28T20:04:00.937420+00:00
20260828T195941Z-147821,authorized_creator,DaZ3ZlgN_9w,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,11.635,1.8499999999999996,6,2026-08-28T20:04:00.937429+00:00
20260828T195941Z-147821,authorized_creator,DYxQMNwtEnK,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,11.977,1.200000000000001,7,2026-08-28T20:04:00.937439+00:00
20260828T195941Z-147821,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,10.333,1.8000000000000007,8,2026-08-28T20:04:00.937447+00:00
20260828T195941Z-147821,authorized_creator,DZcdCBBtrdx,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,3.282,2.4499999999999993,9,2026-08-28T20:04:00.937456+00:00
20260828T195941Z-147821,authorized_creator,DZXuyZ4Nqwb,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,1.297,2.4499999999999993,10,2026-08-28T20:04:00.937463+00:00
20260828T195941Z-147821,authorized_creator,DYfJFaHtgMn,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,4.708,1.4499999999999993,11,2026-08-28T20:04:00.937472+00:00
20260828T211556Z-afaefe,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,6.457,1.25,0,2026-08-28T21:21:47.428195+00:00
20260828T211556Z-afaefe,authorized_creator,DYz9WmKta4b,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,0.0,2.5500000000000003,1,2026-08-28T21:21:47.428222+00:00
20260828T211556Z-afaefe,authorized_creator,DX18E6-NS0W,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,9.667,2.4499999999999997,2,2026-08-28T21:21:47.428235+00:00
20260828T211556Z-afaefe,authorized_creator,DZjYz3uIixC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,8.639,2.4000000000000004,3,2026-08-28T21:21:47.428246+00:00
20260828T211556Z-afaefe,authorized_creator,Db_RBfLT057,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,1.758,2.450000000000001,4,2026-08-28T21:21:47.428255+00:00
20260828T211556Z-afaefe,authorized_creator,DYz8mo9tCaF,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,6.622,2.4499999999999993,5,2026-08-28T21:21:47.428265+00:00
20260828T211556Z-afaefe,authorized_creator,DYxQMNwtEnK,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,8.0,2.3499999999999996,6,2026-08-28T21:21:47.428274+00:00
20260828T211556Z-afaefe,authorized_creator,DaZ3ZlgN_9w,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,8.932,1.4000000000000004,7,2026-08-28T21:21:47.428283+00:00
20260828T211556Z-afaefe,authorized_creator,DZDTNuZtKTL,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,1.512,1.8000000000000007,8,2026-08-28T21:21:47.428292+00:00
20260828T211556Z-afaefe,authorized_creator,DZcdXllNcN-,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,2.45,3.0500000000000007,9,2026-08-28T21:21:47.428301+00:00
20260828T211556Z-afaefe,authorized_creator,DZcdCBBtrdx,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,1.192,1.6999999999999993,10,2026-08-28T21:21:47.428310+00:00
20260828T211556Z-afaefe,authorized_creator,DZXuyZ4Nqwb,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,7.236,1.1499999999999986,11,2026-08-28T21:21:47.428322+00:00
20260829T003119Z-64c09c,authorized_creator,Dcluv5JJ2ax,dubai,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,4.043,1.6500000000000001,0,2026-08-29T00:35:44.662570+00:00
20260829T003119Z-64c09c,authorized_creator,DcluUkZA5qL,cash,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,6.041,1.3499999999999999,1,2026-08-29T00:35:44.662593+00:00
20260829T003119Z-64c09c,authorized_creator,DYfJFaHtgMn,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,2.879,4.0,2,2026-08-29T00:35:44.662634+00:00
20260829T003119Z-64c09c,authorized_creator,Db_RBfLT057,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,6.699,1.5500000000000007,3,2026-08-29T00:35:44.662645+00:00
20260829T003119Z-64c09c,authorized_creator,DX18E6-NS0W,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,10.277,1.3000000000000007,4,2026-08-29T00:35:44.662656+00:00
20260829T003119Z-64c09c,authorized_creator,DYz9WmKta4b,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,2.193,2.5,5,2026-08-29T00:35:44.662665+00:00
20260829T003119Z-64c09c,authorized_creator,DZjYz3uIixC,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,5.525,2.8499999999999996,6,2026-08-29T00:35:44.662674+00:00
20260829T003119Z-64c09c,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,7.585,1.700000000000001,7,2026-08-29T00:35:44.662683+00:00
20260829T003119Z-64c09c,authorized_creator,DaZ3ZlgN_9w,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,9.639,2.3999999999999986,8,2026-08-29T00:35:44.662696+00:00
20260829T003119Z-64c09c,authorized_creator,DYxQMNwtEnK,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,4.784,2.75,9,2026-08-29T00:35:44.662706+00:00
20260829T003119Z-64c09c,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,11.789,1.3000000000000007,10,2026-08-29T00:35:44.662714+00:00
20260829T003119Z-64c09c,authorized_creator,DYz8mo9tCaF,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,10.953,1.6499999999999986,11,2026-08-29T00:35:44.662724+00:00
20260829T025019Z-bae75f,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,14.699,3.0,0,2026-08-29T02:55:10.699689+00:00
20260829T025019Z-bae75f,authorized_creator,Dcluv5JJ2ax,dubai,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,8.908,2.5,1,2026-08-29T02:55:10.699713+00:00
20260829T025019Z-bae75f,authorized_creator,DZDTNuZtKTL,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,0.0,2.0500000000000007,2,2026-08-29T02:55:10.699726+00:00
20260829T025019Z-bae75f,authorized_creator,DZcdCBBtrdx,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,7.978,2.0999999999999996,3,2026-08-29T02:55:10.699737+00:00
20260829T025019Z-bae75f,authorized_creator,DZcdXllNcN-,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,7.778,1.1500000000000004,4,2026-08-29T02:55:10.699747+00:00
20260829T025019Z-bae75f,authorized_creator,DX4d47BN7xC,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,6.276,1.5,5,2026-08-29T02:55:10.699756+00:00
20260829T025019Z-bae75f,authorized_creator,DZXuyZ4Nqwb,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,2.542,2.5999999999999996,6,2026-08-29T02:55:10.699764+00:00
20260829T025019Z-bae75f,authorized_creator,Db_RBfLT057,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,0.87,2.549999999999999,7,2026-08-29T02:55:10.699773+00:00
20260829T025019Z-bae75f,authorized_creator,DX18E6-NS0W,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,2.273,2.1000000000000014,8,2026-08-29T02:55:10.699783+00:00
20260829T025019Z-bae75f,authorized_creator,DYz8mo9tCaF,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,4.129,2.0500000000000007,9,2026-08-29T02:55:10.699792+00:00
20260829T025019Z-bae75f,authorized_creator,DYxQMNwtEnK,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,5.675,2.0,10,2026-08-29T02:55:10.699801+00:00
20260829T025019Z-bae75f,authorized_creator,DaZ3ZlgN_9w,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,4.203,1.3999999999999986,11,2026-08-29T02:55:10.699809+00:00
20260829T124332Z-1890df,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,0.0,1.8,0,2026-08-29T12:48:13.120706+00:00
20260829T124332Z-1890df,authorized_creator,Dcluv5JJ2ax,hotel,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,1.117,3.250000000000001,1,2026-08-29T12:48:13.120730+00:00
20260829T124332Z-1890df,authorized_creator,DZjYz3uIixC,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,1.453,2.3,2,2026-08-29T12:48:13.120743+00:00
20260829T124332Z-1890df,authorized_creator,DYz9WmKta4b,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,5.94,1.4500000000000002,3,2026-08-29T12:48:13.120753+00:00
20260829T124332Z-1890df,authorized_creator,DZDTNuZtKTL,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,10.123,1.75,4,2026-08-29T12:48:13.120762+00:00
20260829T124332Z-1890df,authorized_creator,DYfJFaHtgMn,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,9.293,2.0999999999999996,5,2026-08-29T12:48:13.120771+00:00
20260829T124332Z-1890df,authorized_creator,DZcdXllNcN-,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,0.595,3.25,6,2026-08-29T12:48:13.120780+00:00
20260829T124332Z-1890df,authorized_creator,DZcdCBBtrdx,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,4.663,1.9000000000000004,7,2026-08-29T12:48:13.120788+00:00
20260829T124332Z-1890df,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,4.026,2.0500000000000007,8,2026-08-29T12:48:13.120797+00:00
20260829T124332Z-1890df,authorized_creator,Db_RBfLT057,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,8.887,1.1999999999999993,9,2026-08-29T12:48:13.120805+00:00
20260829T124332Z-1890df,authorized_creator,DX18E6-NS0W,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,3.672,2.0,10,2026-08-29T12:48:13.120814+00:00
20260829T124332Z-1890df,authorized_creator,DYxQMNwtEnK,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,1.898,1.9499999999999993,11,2026-08-29T12:48:13.120822+00:00
20260829T152118Z-34f056,authorized_creator,Dcluv5JJ2ax,watch,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,6.106,2.45,0,2026-08-29T15:24:51.672420+00:00
20260829T152118Z-34f056,authorized_creator,DcluUkZA5qL,private_jet,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,10.609,2.0999999999999996,1,2026-08-29T15:24:51.672441+00:00
20260829T152118Z-34f056,authorized_creator,DaL8vDEN8bP,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,5.536,2.0500000000000007,2,2026-08-29T15:24:51.672450+00:00
20260829T152118Z-34f056,authorized_creator,DZXuyZ4Nqwb,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,4.767,2.6000000000000005,3,2026-08-29T15:24:51.672457+00:00
20260829T152118Z-34f056,authorized_creator,DX4d47BN7xC,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,4.032,2.299999999999999,4,2026-08-29T15:24:51.672463+00:00
20260829T152118Z-34f056,authorized_creator,DZjYz3uIixC,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,0.0,2.3500000000000014,5,2026-08-29T15:24:51.672469+00:00
20260829T152118Z-34f056,authorized_creator,DZDTNuZtKTL,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,7.397,2.049999999999999,6,2026-08-29T15:24:51.672476+00:00
20260829T152118Z-34f056,authorized_creator,DYz8mo9tCaF,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,8.298,2.0000000000000018,7,2026-08-29T15:24:51.672482+00:00
20260829T152118Z-34f056,authorized_creator,DYz9WmKta4b,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,8.42,2.1999999999999993,8,2026-08-29T15:24:51.672488+00:00
20260829T152118Z-34f056,authorized_creator,DaZ3ZlgN_9w,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,0.534,1.1999999999999993,9,2026-08-29T15:24:51.672494+00:00
20260829T152118Z-34f056,authorized_creator,DZcdXllNcN-,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,8.245,1.8500000000000014,10,2026-08-29T15:24:51.672500+00:00
20260829T152118Z-34f056,authorized_creator,DZcdCBBtrdx,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,7.425,1.8499999999999979,11,2026-08-29T15:24:51.672506+00:00
20260829T175328Z-29128e,authorized_creator,Db8AjosM0SY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,3.118,2.1,0,2026-08-29T18:00:30.229979+00:00
20260829T175328Z-29128e,authorized_creator,DcBqq04xelo,villa,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,2.457,3.2000000000000006,1,2026-08-29T18:00:30.230004+00:00
20260829T175328Z-29128e,authorized_creator,Db8bmahs_DY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,3.95,2.1499999999999995,2,2026-08-29T18:00:30.230018+00:00
20260829T175328Z-29128e,authorized_creator,Db-lWp3MWAp,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,7.332,1.2000000000000002,3,2026-08-29T18:00:30.230029+00:00
20260829T175328Z-29128e,authorized_creator,DZh9DBCtD7E,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,1.756,2.8000000000000007,4,2026-08-29T18:00:30.230038+00:00
20260829T175328Z-29128e,authorized_creator,Dcluv5JJ2ax,villa,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,7.66,1.4499999999999993,5,2026-08-29T18:00:30.230047+00:00
20260829T175328Z-29128e,authorized_creator,Db5oVO5sOHm,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,2.908,1.5500000000000007,6,2026-08-29T18:00:30.230056+00:00
20260829T175328Z-29128e,authorized_creator,DcluUkZA5qL,villa,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,3.514,2.200000000000001,7,2026-08-29T18:00:30.230064+00:00
20260829T175328Z-29128e,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,5.867,3.349999999999998,8,2026-08-29T18:00:30.230073+00:00
20260829T175328Z-29128e,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,7.778,1.3500000000000014,9,2026-08-29T18:00:30.230081+00:00
20260829T175328Z-29128e,authorized_creator,DcBlR75NiWn,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,4.55,1.3000000000000007,10,2026-08-29T18:00:30.230089+00:00
20260829T175328Z-29128e,authorized_creator,DYfJFaHtgMn,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,1.727,2.349999999999998,11,2026-08-29T18:00:30.230097+00:00
20260829T192125Z-26a36e,authorized_creator,Db8bmahs_DY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,0.544,3.0,0,2026-08-29T19:26:06.435024+00:00
20260829T192125Z-26a36e,authorized_creator,DcBqq04xelo,villa,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,6.977,2.5,1,2026-08-29T19:26:06.435049+00:00
20260829T192125Z-26a36e,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,0.356,2.0500000000000007,2,2026-08-29T19:26:06.435059+00:00
20260829T192125Z-26a36e,authorized_creator,Db5oVO5sOHm,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,6.198,2.0999999999999996,3,2026-08-29T19:26:06.435068+00:00
20260829T192125Z-26a36e,authorized_creator,DYXcVsatoQb,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,0.389,1.1500000000000004,4,2026-08-29T19:26:06.435077+00:00
20260829T192125Z-26a36e,authorized_creator,Db8AjosM0SY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,7.339,1.5,5,2026-08-29T19:26:06.435085+00:00
20260829T192125Z-26a36e,authorized_creator,Dcluv5JJ2ax,supercar,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,0.0,2.5999999999999996,6,2026-08-29T19:26:06.435093+00:00
20260829T192125Z-26a36e,authorized_creator,DcluUkZA5qL,watch,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,8.252,2.549999999999999,7,2026-08-29T19:26:06.435101+00:00
20260829T192125Z-26a36e,authorized_creator,DcBlR75NiWn,supercar,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,10.668,2.1000000000000014,8,2026-08-29T19:26:06.435108+00:00
20260829T192125Z-26a36e,authorized_creator,DbKLgpmxixu,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,1.049,2.0500000000000007,9,2026-08-29T19:26:06.435128+00:00
20260829T192125Z-26a36e,authorized_creator,DZh9DBCtD7E,private_jet,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,7.654,2.0,10,2026-08-29T19:26:06.435140+00:00
20260829T192125Z-26a36e,authorized_creator,DX18E6-NS0W,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,7.276,1.3999999999999986,11,2026-08-29T19:26:06.435147+00:00
20260829T224059Z-52119c,authorized_creator,DcBqq04xelo,dark_feminine,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,0.0,2.5500000000000003,0,2026-08-29T22:44:59.967490+00:00
20260829T224059Z-52119c,authorized_creator,Db5oVO5sOHm,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,0.297,2.0500000000000003,1,2026-08-29T22:44:59.967515+00:00
20260829T224059Z-52119c,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,0.0,1.2000000000000002,2,2026-08-29T22:44:59.967529+00:00
